Year,Month,Day ,Hour,Load,Wind,Solar,NetLoad
2005,9,12,8,4241,440,,3802
2005,9,12,9,4562,452,,4111
2005,9,12,10,4883,481,,4403
2005,9,12,11,5149,576,,4574
2005,9,12,12,5377,626,,4751
2005,9,12,13,5515,628,,4888
2005,9,12,14,5661,654,,5008
2005,9,12,15,5811,695,,5116
2005,9,12,16,5940,763,,5178
2005,9,12,17,5967,884,,5083
